task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
B04_multi_method_batch_correction,B,hard,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""batch_obs"": true, ""batch_separation_reduced"": true, ""celltype_structure_preserved"": true, ""kbet_lisi_quantitative"": true}","batch_separation_reduced: max silhouette drop=+0.029 (base=0.008); per-key [('X_combat', 0.009186540963128209), ('X_harmony', 0.007371022540610284), ('X_mde_combat', -0.029976096004247665), ('X_mde_harmony', 0.010407015681266785), ('X_mde_scVI', -0.005713801831007004), ('X_mde_scanorama', -0.0025749364867806435), ('X_pca_harmony', 0.005005192011594772), ('X_scVI', 0.007734006496320944), ('X_scanorama', -0.01660161365641978), ('corrected', 0.029151178435234175)] | celltype_structure_preserved: best ASW(cell_type)=0.145 ≥ 50%×0.125 | kbet_lisi_quantitative: max kNN-batch-mixing score = 0.823; per-key [('X_combat', 0.22485714285714284), ('X_harmony', 0.6988928571428571), ('X_mde_combat', 0.19424999999999998), ('X_mde_harmony', 0.7100714285714286), ('X_mde_scVI', 0.6897857142857142), ('X_mde_scanorama', 0.5753214285714284), ('X_pca_harmony', 0.6852142857142857), ('X_scVI', 0.6592499999999999), ('X_scanorama', 0.5031785714285714), ('corrected', 0.8226785714285713)]",24,1225.3283126354218,,2026-04-28T04:30:38.662078Z,trajectories/deepseek_v4flash_canonical/B04_multi_method_batch_correction__deepseek_baseline__deepseek_v4_flash__seed1.json
B04_multi_method_batch_correction,B,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""batch_obs"": true, ""batch_separation_reduced"": true, ""celltype_structure_preserved"": true, ""kbet_lisi_quantitative"": true}","batch_separation_reduced: max silhouette drop=+0.029 (base=0.008); per-key [('X_combat', 0.009186540963128209), ('X_harmony', 0.007371000130660832), ('X_mde_combat', -0.029976096004247665), ('X_mde_harmony', 0.010407015681266785), ('X_mde_scVI', -0.005713801831007004), ('X_mde_scanorama', -0.0025749364867806435), ('X_pca_harmony', 0.005005192011594772), ('X_scVI', 0.007734006496320944), ('X_scanorama', 0.003921084069413861), ('corrected', 0.029151178435234175)] | celltype_structure_preserved: best ASW(cell_type)=0.145 ≥ 50%×0.125 | kbet_lisi_quantitative: max kNN-batch-mixing score = 0.823; per-key [('X_combat', 0.22485714285714284), ('X_harmony', 0.6988928571428571), ('X_mde_combat', 0.19424999999999998), ('X_mde_harmony', 0.7100714285714286), ('X_mde_scVI', 0.6897857142857142), ('X_mde_scanorama', 0.5753214285714284), ('X_pca_harmony', 0.6852142857142857), ('X_scVI', 0.6592499999999999), ('X_scanorama', 0.7564285714285715), ('corrected', 0.8226785714285713)]",18,524.2523994445801,,2026-04-28T19:35:46.024891Z,trajectories/deepseek_v4flash_canonical/B04_multi_method_batch_correction__deepseek_baseline__deepseek_v4_flash__seed2.json
B04_multi_method_batch_correction,B,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""batch_obs"": true, ""batch_separation_reduced"": true, ""celltype_structure_preserved"": true, ""kbet_lisi_quantitative"": true}","batch_separation_reduced: max silhouette drop=+0.029 (base=0.008); per-key [('X_combat', 0.009186540963128209), ('X_harmony', 0.004981592763215303), ('X_mde_combat', -0.029976096004247665), ('X_mde_harmony', 0.010407015681266785), ('X_mde_scVI', -0.005713801831007004), ('X_mde_scanorama', -0.0025749364867806435), ('X_pca_harmony', 0.004981592763215303), ('X_scVI', 0.007734006496320944), ('X_scanorama', -0.0162743122460698), ('corrected', 0.029151178435234175)] | celltype_structure_preserved: best ASW(cell_type)=0.146 ≥ 50%×0.125 | kbet_lisi_quantitative: max kNN-batch-mixing score = 0.823; per-key [('X_combat', 0.22485714285714284), ('X_harmony', 0.6852857142857142), ('X_mde_combat', 0.19424999999999998), ('X_mde_harmony', 0.7100714285714286), ('X_mde_scVI', 0.6897857142857142), ('X_mde_scanorama', 0.5753214285714284), ('X_pca_harmony', 0.6852857142857142), ('X_scVI', 0.6592499999999999), ('X_scanorama', 0.4976071428571428), ('corrected', 0.8226785714285713)]",13,557.3688471317291,,2026-04-27T06:05:23.989526Z,trajectories/deepseek_v4flash_canonical/B04_multi_method_batch_correction__deepseek_omicverse__deepseek_v4_flash__seed0.json
B04_multi_method_batch_correction,B,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""batch_obs"": true, ""batch_separation_reduced"": true, ""celltype_structure_preserved"": true, ""kbet_lisi_quantitative"": true}","batch_separation_reduced: max silhouette drop=+0.029 (base=0.008); per-key [('X_combat', 0.009186540963128209), ('X_harmony', 0.007614221409312449), ('X_mde_combat', -0.029976096004247665), ('X_mde_harmony', 0.010407015681266785), ('X_mde_scVI', -0.005713801831007004), ('X_mde_scanorama', -0.0025749364867806435), ('X_pca_harmony', 0.007614221409312449), ('X_scVI', 0.007734006496320944), ('X_scanorama', -0.0162743122460698), ('corrected', 0.029151178435234175)] | celltype_structure_preserved: best ASW(cell_type)=0.139 ≥ 50%×0.125 | kbet_lisi_quantitative: max kNN-batch-mixing score = 0.823; per-key [('X_combat', 0.22485714285714284), ('X_harmony', 0.6981428571428571), ('X_mde_combat', 0.19424999999999998), ('X_mde_harmony', 0.7100714285714286), ('X_mde_scVI', 0.6897857142857142), ('X_mde_scanorama', 0.5753214285714284), ('X_pca_harmony', 0.6981428571428571), ('X_scVI', 0.6592499999999999), ('X_scanorama', 0.4976071428571428), ('corrected', 0.8226785714285713)]",10,1788.362535238266,,2026-04-28T05:31:11.621494Z,trajectories/deepseek_v4flash_canonical/B04_multi_method_batch_correction__deepseek_omicverse__deepseek_v4_flash__seed1.json
B04_multi_method_batch_correction,B,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""batch_obs"": true, ""batch_separation_reduced"": true, ""celltype_structure_preserved"": true, ""kbet_lisi_quantitative"": true}","batch_separation_reduced: max silhouette drop=+0.029 (base=0.008); per-key [('X_combat', 0.009186540963128209), ('X_harmony', 0.004980763420462608), ('X_mde_combat', -0.029976096004247665), ('X_mde_harmony', 0.010407015681266785), ('X_mde_scVI', -0.005713801831007004), ('X_mde_scanorama', -0.0025749364867806435), ('X_pca_harmony', 0.004980763420462608), ('X_scVI', 0.007734006496320944), ('X_scanorama', -0.016282718675502707), ('corrected', 0.029151178435234175)] | celltype_structure_preserved: best ASW(cell_type)=0.146 ≥ 50%×0.125 | kbet_lisi_quantitative: max kNN-batch-mixing score = 0.823; per-key [('X_combat', 0.22485714285714284), ('X_harmony', 0.6852857142857142), ('X_mde_combat', 0.19424999999999998), ('X_mde_harmony', 0.7100714285714286), ('X_mde_scVI', 0.6897857142857142), ('X_mde_scanorama', 0.5753214285714284), ('X_pca_harmony', 0.6852857142857142), ('X_scVI', 0.6592499999999999), ('X_scanorama', 0.49742857142857144), ('corrected', 0.8226785714285713)]",19,1594.0480711460114,,2026-04-28T20:02:26.073225Z,trajectories/deepseek_v4flash_canonical/B04_multi_method_batch_correction__deepseek_omicverse__deepseek_v4_flash__seed2.json
B05_multi_method_annotation,B,hard,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""multi_annotation"": true}",multi_annotation: 2 annotation methods; family-level agreement = 0.905 (pairwise=[0.905]),16,184.29069471359253,,2026-04-27T06:26:39.830195Z,trajectories/deepseek_v4flash_canonical/B05_multi_method_annotation__deepseek_baseline__deepseek_v4_flash__seed0.json
B05_multi_method_annotation,B,hard,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""multi_annotation"": true}",multi_annotation: 2 annotation methods; family-level agreement = 0.959 (pairwise=[0.959]),13,238.60344338417053,,2026-04-28T05:35:12.381918Z,trajectories/deepseek_v4flash_canonical/B05_multi_method_annotation__deepseek_baseline__deepseek_v4_flash__seed1.json
B05_multi_method_annotation,B,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""multi_annotation"": true}","multi_annotation: 3 annotation methods; family-level agreement = 0.828 (pairwise=[0.758, 0.775, 0.953])",17,139.06266355514526,,2026-04-28T20:04:45.696908Z,trajectories/deepseek_v4flash_canonical/B05_multi_method_annotation__deepseek_baseline__deepseek_v4_flash__seed2.json
B05_multi_method_annotation,B,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""multi_annotation"": true}",multi_annotation: 2 annotation methods; family-level agreement = 0.931 (pairwise=[0.931]),16,452.92564821243286,,2026-04-27T06:23:35.030215Z,trajectories/deepseek_v4flash_canonical/B05_multi_method_annotation__deepseek_omicverse__deepseek_v4_flash__seed0.json
B05_multi_method_annotation,B,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""multi_annotation"": true}",multi_annotation: 2 annotation methods; family-level agreement = 0.947 (pairwise=[0.947]),19,336.9074556827545,,2026-04-28T05:40:54.735320Z,trajectories/deepseek_v4flash_canonical/B05_multi_method_annotation__deepseek_omicverse__deepseek_v4_flash__seed1.json
B05_multi_method_annotation,B,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""multi_annotation"": true}","multi_annotation: 3 annotation methods; family-level agreement = 0.879 (pairwise=[0.82, 0.83, 0.988])",16,179.73731899261475,,2026-04-28T20:07:45.847750Z,trajectories/deepseek_v4flash_canonical/B05_multi_method_annotation__deepseek_omicverse__deepseek_v4_flash__seed2.json
B06_reference_annotation,B,medium,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,9,201.5811882019043,,2026-04-27T06:32:37.850664Z,trajectories/deepseek_v4flash_canonical/B06_reference_annotation__deepseek_baseline__deepseek_v4_flash__seed0.json
B06_reference_annotation,B,medium,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,20,497.7749807834625,,2026-04-28T05:49:15.462870Z,trajectories/deepseek_v4flash_canonical/B06_reference_annotation__deepseek_baseline__deepseek_v4_flash__seed1.json
B06_reference_annotation,B,medium,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,18,218.38218784332275,,2026-04-28T20:11:24.585078Z,trajectories/deepseek_v4flash_canonical/B06_reference_annotation__deepseek_baseline__deepseek_v4_flash__seed2.json
B06_reference_annotation,B,medium,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,10,155.60014653205872,,2026-04-27T06:29:15.958418Z,trajectories/deepseek_v4flash_canonical/B06_reference_annotation__deepseek_omicverse__deepseek_v4_flash__seed0.json
B06_reference_annotation,B,medium,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,13,974.3781950473785,,2026-04-28T06:05:30.385544Z,trajectories/deepseek_v4flash_canonical/B06_reference_annotation__deepseek_omicverse__deepseek_v4_flash__seed1.json
B06_reference_annotation,B,medium,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""predicted_obs"": true, ""ref_celltype_present"": true, ""predicted_coverage"": true}",,9,308.06224036216736,,2026-04-28T20:16:32.957157Z,trajectories/deepseek_v4flash_canonical/B06_reference_annotation__deepseek_omicverse__deepseek_v4_flash__seed2.json
B08_aucell_pathway_scoring,B,medium,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": true}","score_columns_regex: '^(aucell|score|signature|auc)_'→score_t_cell_activation | score_count_matching: 7 matching: ['score_t_cell_activation', 'score_interferon_response', 'score_monocyte_markers', 'score_nk_cytotoxic', 'score_b_cell_signature', 'score_t_cell', 'score_b_cell'] | tb_celltype_specificity: 2 celltype-specific scores: ['score_b_cell_signature↑b_cell (z_gap=6.22)', 'score_b_cell↑b_cell (z_gap=3.98)']",9,75.20979332923889,,2026-04-27T11:37:22.683341Z,trajectories/deepseek_v4flash_canonical/B08_aucell_pathway_scoring__deepseek_baseline__deepseek_v4_flash__seed0.json
B08_aucell_pathway_scoring,B,medium,deepseek_baseline,deepseek-v4-flash,1,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→score_tcell | score_count_matching: 2 matching: ['score_tcell', 'score_bcell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['score_bcell↑b_cell (z_gap=4.62)']",13,113.61778450012207,,2026-04-28T06:07:24.328074Z,trajectories/deepseek_v4flash_canonical/B08_aucell_pathway_scoring__deepseek_baseline__deepseek_v4_flash__seed1.json
B08_aucell_pathway_scoring,B,medium,deepseek_baseline,deepseek-v4-flash,2,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→aucell_tcell | score_count_matching: 2 matching: ['aucell_tcell', 'aucell_bcell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['aucell_bcell↑b_cell (z_gap=3.98)']",10,97.33494997024536,,2026-04-28T20:18:10.617312Z,trajectories/deepseek_v4flash_canonical/B08_aucell_pathway_scoring__deepseek_baseline__deepseek_v4_flash__seed2.json
B08_aucell_pathway_scoring,B,medium,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": true}","score_columns_regex: '^(aucell|score|signature|auc)_'→aucell_t_cell_activation | score_count_matching: 7 matching: ['aucell_t_cell_activation', 'aucell_interferon_response', 'aucell_b_cell_signature', 'aucell_monocyte_macrophage', 'aucell_nk_cytotoxic', 'score_tcell_aucell', 'score_bcell_aucell'] | tb_celltype_specificity: 2 celltype-specific scores: ['aucell_b_cell_signature↑b_cell (z_gap=6.53)', 'score_bcell_aucell↑b_cell (z_gap=5.26)']",9,150.58074140548706,,2026-04-27T11:36:07.467973Z,trajectories/deepseek_v4flash_canonical/B08_aucell_pathway_scoring__deepseek_omicverse__deepseek_v4_flash__seed0.json
B08_aucell_pathway_scoring,B,medium,deepseek_omicverse,deepseek-v4-flash,1,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→score_tcell_aucell | score_count_matching: 2 matching: ['score_tcell_aucell', 'score_bcell_aucell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['score_bcell_aucell↑b_cell (z_gap=6.49)']",11,223.1615490913391,,2026-04-28T06:11:08.654991Z,trajectories/deepseek_v4flash_canonical/B08_aucell_pathway_scoring__deepseek_omicverse__deepseek_v4_flash__seed1.json
B08_aucell_pathway_scoring,B,medium,deepseek_omicverse,deepseek-v4-flash,2,False,0.6666666666666666,wrong_workflow_order,"{""score_columns_regex"": true, ""score_count_matching"": true, ""tb_celltype_specificity"": false}","score_columns_regex: '^(aucell|score|signature|auc)_'→signature_tcell_aucell | score_count_matching: 2 matching: ['signature_tcell_aucell', 'signature_bcell_aucell'] | tb_celltype_specificity: only 1 columns peak in expected family (need ≥2); samples=['signature_bcell_aucell↑b_cell (z_gap=7.17)']",9,122.95683121681213,,2026-04-28T20:20:13.775081Z,trajectories/deepseek_v4flash_canonical/B08_aucell_pathway_scoring__deepseek_omicverse__deepseek_v4_flash__seed2.json
B09_cnmf_gene_programs,B,hard,deepseek_baseline,deepseek-v4-flash,0,False,0.8,wrong_workflow_order,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": false}",cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: no markers in tool output,10,384.5540487766266,,2026-04-27T07:01:20.878097Z,trajectories/deepseek_v4flash_canonical/B09_cnmf_gene_programs__deepseek_baseline__deepseek_v4_flash__seed0.json
B09_cnmf_gene_programs,B,hard,deepseek_baseline,deepseek-v4-flash,1,False,0.8,wrong_workflow_order,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": false}",cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: no markers in tool output,13,1548.7813699245453,,2026-04-28T06:36:58.523049Z,trajectories/deepseek_v4flash_canonical/B09_cnmf_gene_programs__deepseek_baseline__deepseek_v4_flash__seed1.json
B09_cnmf_gene_programs,B,hard,deepseek_baseline,deepseek-v4-flash,2,False,0.8,wrong_workflow_order,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": false}",cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_program_genes | cnmf_real_call: real cNMF library invocation: no markers in tool output,10,1412.144790172577,,2026-04-28T20:43:46.150841Z,trajectories/deepseek_v4flash_canonical/B09_cnmf_gene_programs__deepseek_baseline__deepseek_v4_flash__seed2.json
B09_cnmf_gene_programs,B,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": true}","cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: matched [""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'""]",13,767.2620534896851,,2026-04-29T05:30:32.039396Z,trajectories/deepseek_v4flash_canonical/B09_cnmf_gene_programs__deepseek_omicverse__deepseek_v4_flash__seed0.json
B09_cnmf_gene_programs,B,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": true}","cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_gene_loadings | cnmf_real_call: real cNMF library invocation: matched [""'\\\\bov\\\\.single\\\\.cNMF\\\\b'→'ov.single.cNMF'""]",13,894.1737027168274,,2026-04-28T06:51:53.219920Z,trajectories/deepseek_v4flash_canonical/B09_cnmf_gene_programs__deepseek_omicverse__deepseek_v4_flash__seed1.json
B09_cnmf_gene_programs,B,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""cnmf_obsm"": true, ""cnmf_programs_uns"": true, ""dominant_program"": true, ""n_programs"": true, ""cnmf_real_call"": true}","cnmf_obsm: 'X_cnmf|cnmf_usages|gep_usages'→X_cnmf | cnmf_programs_uns: 'cnmf.*program|cnmf.*spectra|cnmf.*gene_loading|gep_program'→cnmf_programs | cnmf_real_call: real cNMF library invocation: matched [""'\\\\bget_results_rfc\\\\b'→'get_results_rfc'"", ""'\\\\bov\\\\.single\\\\.cNMF\\\\b'→'ov.single.cNMF'""]",12,879.6916451454163,,2026-04-28T20:58:26.086721Z,trajectories/deepseek_v4flash_canonical/B09_cnmf_gene_programs__deepseek_omicverse__deepseek_v4_flash__seed2.json
B10_gene_regulatory_network,B,hard,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_tf_module_auc | regulon_uns: 'regulon|network|grn'→grn_modules | n_regulons: obsm['X_tf_module_auc'] has 66 dims,21,714.0271327495575,,2026-04-27T07:17:41.584069Z,trajectories/deepseek_v4flash_canonical/B10_gene_regulatory_network__deepseek_baseline__deepseek_v4_flash__seed0.json
B10_gene_regulatory_network,B,hard,deepseek_baseline,deepseek-v4-flash,1,False,0.6666666666666666,wrong_workflow_order,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": false}","regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_aucell_regulon | regulon_uns: 'regulon|network|grn'→regulon_module_genes | n_regulons: obsm key missing among aliases: ['X_regulon_auc', 'X_regulons', 'regulon_auc', 'tf_modules', 'X_auc', 'X_aucell', 'aucell', 'X_tf_module_auc']",38,4414.247260093689,,2026-04-28T08:05:28.113718Z,trajectories/deepseek_v4flash_canonical/B10_gene_regulatory_network__deepseek_baseline__deepseek_v4_flash__seed1.json
B10_gene_regulatory_network,B,hard,deepseek_baseline,deepseek-v4-flash,2,False,0.0,exceeded_turns,"{""regulon_obsm"": false, ""regulon_uns"": false, ""n_regulons"": false}","regulon_obsm: obsm missing: [""regex:'regulon|tf_module|^X_auc|auc_'""] | regulon_uns: uns missing: [""regex:'regulon|network|grn'""] | n_regulons: obsm key missing among aliases: ['X_regulon_auc', 'X_regulons', 'regulon_auc', 'tf_modules', 'X_auc', 'X_aucell', 'aucell', 'X_tf_module_auc']",50,1538.993130683899,,2026-04-28T21:24:05.980000Z,trajectories/deepseek_v4flash_canonical/B10_gene_regulatory_network__deepseek_baseline__deepseek_v4_flash__seed2.json
B10_gene_regulatory_network,B,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_aucell | regulon_uns: 'regulon|network|grn'→scenic_grn_edgelist | n_regulons: obsm['X_aucell'] has 50 dims,39,3999.243879556656,,2026-04-29T06:37:11.544957Z,trajectories/deepseek_v4flash_canonical/B10_gene_regulatory_network__deepseek_omicverse__deepseek_v4_flash__seed0.json
B10_gene_regulatory_network,B,hard,deepseek_omicverse,deepseek-v4-flash,1,False,0.6666666666666666,wrong_workflow_order,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": false}","regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_aucell_regulons | regulon_uns: 'regulon|network|grn'→regulon_cluster_mean_auc | n_regulons: obsm key missing among aliases: ['X_regulon_auc', 'X_regulons', 'regulon_auc', 'tf_modules', 'X_auc', 'X_aucell', 'aucell', 'X_tf_module_auc']",22,1481.5658330917358,,2026-04-28T08:30:10.360884Z,trajectories/deepseek_v4flash_canonical/B10_gene_regulatory_network__deepseek_omicverse__deepseek_v4_flash__seed1.json
B10_gene_regulatory_network,B,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""regulon_obsm"": true, ""regulon_uns"": true, ""n_regulons"": true}",regulon_obsm: 'regulon|tf_module|^X_auc|auc_'→X_regulon_auc | regulon_uns: 'regulon|network|grn'→regulon_grn_edgelist | n_regulons: obsm['X_regulon_auc'] has 93 dims,17,713.1883664131165,,2026-04-28T21:36:00.267614Z,trajectories/deepseek_v4flash_canonical/B10_gene_regulatory_network__deepseek_omicverse__deepseek_v4_flash__seed2.json
B11_scrna_cell_cell_communication,B,hard,deepseek_baseline,deepseek-v4-flash,0,False,0.6666666666666666,wrong_workflow_order,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": false}",ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cellphonedb_results | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): no markers in tool output,14,79.24086022377014,,2026-04-27T07:21:11.668952Z,trajectories/deepseek_v4flash_canonical/B11_scrna_cell_cell_communication__deepseek_baseline__deepseek_v4_flash__seed0.json
B11_scrna_cell_cell_communication,B,hard,deepseek_baseline,deepseek-v4-flash,1,False,0.6666666666666666,wrong_workflow_order,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": false}",ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→liana_cellphonedb | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): no markers in tool output,21,438.34084725379944,,2026-04-28T08:37:29.114658Z,trajectories/deepseek_v4flash_canonical/B11_scrna_cell_cell_communication__deepseek_baseline__deepseek_v4_flash__seed1.json
B11_scrna_cell_cell_communication,B,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": true}","ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cellphonedb_ccc | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): matched [""'\\\\bli\\\\.mt\\\\.\\\\w+\\\\b'→'li.mt.cellphonedb'""]",21,121.93560814857483,,2026-04-28T21:38:02.466178Z,trajectories/deepseek_v4flash_canonical/B11_scrna_cell_cell_communication__deepseek_baseline__deepseek_v4_flash__seed2.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": true}","ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cell_communication_lr_pairs | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): matched [""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'""]",13,129.39774370193481,,2026-04-27T07:19:52.191836Z,trajectories/deepseek_v4flash_canonical/B11_scrna_cell_cell_communication__deepseek_omicverse__deepseek_v4_flash__seed0.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse,deepseek-v4-flash,1,False,0.6666666666666666,wrong_workflow_order,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": false}",ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cellphonedb_ccc_results | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): no markers in tool output,22,1578.0640590190887,,2026-04-28T09:03:47.442405Z,trajectories/deepseek_v4flash_canonical/B11_scrna_cell_cell_communication__deepseek_omicverse__deepseek_v4_flash__seed1.json
B11_scrna_cell_cell_communication,B,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""ccc_table"": true, ""celltype_obs"": true, ""ccc_real_call"": true}","ccc_table: 'ccc|lr_pairs|cell_communication|cellphonedb|liana|interactions'→cellphonedb_ccc_results | ccc_real_call: real CCC library invocation (cellphonedb/liana/commot/ov.single): matched [""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'"", ""'\\\\bcellphonedb_v5\\\\b'→'cellphonedb_v5'""]",29,2609.687357902527,,2026-04-28T22:21:32.478737Z,trajectories/deepseek_v4flash_canonical/B11_scrna_cell_cell_communication__deepseek_omicverse__deepseek_v4_flash__seed2.json
C01_visium_spatial_domain,C,hard,deepseek_baseline,deepseek-v4-flash,0,False,0.0,exceeded_turns,{},no final adata produced,30,436.2553687095642,,2026-04-27T07:54:56.081664Z,trajectories/deepseek_v4flash_canonical/C01_visium_spatial_domain__deepseek_baseline__deepseek_v4_flash__seed0.json
